AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
7134,7134,"",1427398.40,"","","",836574.26,"",2020-11-04
7171,7171,"",1944636.80,"",1944636.80,"",1077841.91,"",2020-11-04
7187,7187,"",1694706.68,"","","",458819.32,"",2020-11-04
7193,7193,"",912153.74,"","","",516600.97,"",2020-11-03
7220,7220,"",912838.81,"","","",517034.21,"",2020-11-02
7323,7323,"",1296021.85,"",1296021.85,"",759360.90,"",2020-11-04
7486,7486,"",1305494.78,"",1305494.78,"",340881.22,"",2020-11-04
7536,7536,"",1441227.20,"",1441227.20,"",843024.75,"",2020-11-02
7592,7592,1049091.82,"",1049091.82,"",1049091.82,"","",2020-11-04
7681,7681,1442989.84,"",1442989.84,"",1436221.74,"",1442989.84,2020-11-01
8002,8002,1451488.95,"",1451488.95,"",1450688.75,"","",2020-11-02
8170,8170,"",1323605.04,"",1323605.04,"",346368.96,"",2020-11-04
8264,8264,1066142.47,"",1066142.47,"",1057316.07,"","",2020-11-04
8299,8299,1459352.62,"",1459352.62,"",1458522.72,"",1459352.62,2020-11-03
8365,8365,"",1328768.06,"",1328768.06,"",347933.44,"",2020-11-03
8778,8778,"",1332939.57,"","","",782707.83,"",2020-11-03
8788,8788,1472299.88,"",1472299.88,"",1465421.08,"","",2020-11-04
879,879,1384157.60,"","","",1380069.70,"",1384157.60,2020-11-03
8928,8928,"",1489112.00,"","","",865360.78,"",2020-11-02
9042,9042,"",1493033.60,"","","",867190.02,"",2020-11-04
906,906,"",1133203.31,"","","",656393.72,"",2020-11-03
9083,9083,1086922.96,"","","",1078014.66,"",1086922.96,2020-11-03
9102,9102,1667028.80,"",1667028.80,"",1667028.80,"","",2020-11-02
9157,9157,"",1349737.84,"","","",354287.66,"",2020-11-03
9340,9340,"",2019250.40,"","","",1112645.69,"",2020-11-01
9427,9427,1489218.68,"","","",1482275.98,"",1489218.68,2020-11-03
9452,9452,"",969471.34,"","","",552848.88,"",2020-11-02
9633,9633,1685295.20,"",1685295.20,"",1685295.20,"",1685295.20,2020-11-01
9645,9645,"",1354937.96,"","","",796619.72,"",2020-11-02
9653,9653,"",1759998.96,"","","",478604.04,"",2020-11-02
9653,9653,"",974571.32,"","","",556074.13,"",2020-11-03
9686,9686,"",1760872.70,"","","",478868.80,"",2020-11-03
9789,9789,1690661.60,"",1690661.60,"",1685682.70,"",1690661.60,2020-11-01
9842,9842,"",979366.81,"",979366.81,"",559106.82,"",2020-11-04
9924,9924,1695305.60,"",1695305.60,"",1690313.20,"","",2020-11-04
9945,9945,1696028.00,"",1696028.00,"",1696028.00,"",1696028.00,2020-11-01
1000,1000,1266097.00,"",1266097.00,"",1265997.00,"","",2020-11-04
10000,10000,1504390.00,"",1504390.00,"",1503390.00,"","",2020-11-04
10029,29,"",1526986.40,"",1526986.40,"",883027.43,"",2020-11-03
10355,355,"",992383.16,"","","",567338.42,"",2020-11-01
10553,553,1124221.27,"",1124221.27,"",1124221.27,"","",2020-11-01
10581,581,"",1545975.20,"",1545975.20,"",891884.82,"",2020-11-03
1077,1077,"",1137542.09,"","","",659137.59,"",2020-11-02
10850,850,1131757.05,"",1131757.05,"",1131757.05,"",1131757.05,2020-11-02
10932,932,"",1558049.60,"","","",897516.96,"",2020-11-02
11005,1005,"",1398667.34,"","","",369114.16,"",2020-11-03
11033,1033,1136400.31,"",1136400.31,"",1133297.01,"","",2020-11-01
11035,1035,"",1399461.65,"","","",369354.85,"",2020-11-01
11054,1054,"",1010118.89,"","","",578554.58,"",2020-11-04
11132,1132,"",1012097.98,"",1012097.98,"",579806.16,"",2020-11-02
11163,1163,1737927.20,"","","",1737927.20,"","",2020-11-03
11179,1179,"",1403274.34,"","","",370510.16,"",2020-11-01
11233,1233,1537036.14,"","","",1535912.84,"","",2020-11-01
11342,1342,"",1017426.31,"","","",583175.82,"",2020-11-04
11369,1369,"",1018111.38,"","","",583609.07,"",2020-11-03
11465,1465,"",1020547.19,"",1020547.19,"",585149.48,"",2020-11-03
11522,1522,"",1021993.45,"","","",586064.10,"",2020-11-04
11628,1628,1753923.20,"",1753923.20,"",1753923.20,"",1753923.20,2020-11-04
11635,1635,"",1415347.85,"",1415347.85,"",374168.65,"",2020-11-01
11662,1662,1548394.77,"",1548394.77,"",1548394.77,"",1548394.77,2020-11-02
11682,1682,1755780.80,"",1755780.80,"",1755780.80,"",1755780.80,2020-11-02
1172,1172,"",1535447.52,"","","",410560.98,"",2020-11-01
11723,1723,"",1027093.43,"",1027093.43,"",589289.35,"",2020-11-01
11804,1804,1155962.89,"",1155962.89,"",1155962.89,"",1155962.89,2020-11-04
11821,1821,"",1420272.57,"","","",375660.93,"",2020-11-03
11823,1823,"",1588700.00,"","","",911813.95,"",2020-11-01
11828,1828,1156571.84,"","","",1147389.04,"",1156571.84,2020-11-04
11946,1946,"",1592931.20,"","","",913787.61,"",2020-11-04
11977,1977,"",1424402.98,"","","",376912.52,"",2020-11-03
12058,2058,1558879.67,"","","",1558879.67,"",1558879.67,2020-11-02
1210,1210,1271657.17,"",1271657.17,"",1265536.17,"","",2020-11-02
12133,2133,"",1428533.40,"",1428533.40,"",378164.11,"",2020-11-03
12161,2161,1165021.05,"","","",1155804.95,"","",2020-11-01
12181,2181,1562136.34,"",1562136.34,"",1554918.24,"","",2020-11-01
12388,2388,"",1435285.03,"",1435285.03,"",380209.97,"",2020-11-02
12414,2414,1780961.60,"",1780961.60,"",1780961.60,"",1780961.60,2020-11-02
12603,2603,1787463.20,"",1787463.20,"",1787463.20,"","",2020-11-03
1264,1264,1273086.93,"",1273086.93,"",1266960.53,"","",2020-11-04
12846,2846,"",1623891.20,"","","",928229.01,"",2020-11-04
12934,2934,"",1449741.47,"","","",384590.53,"",2020-11-04
1294,1294,1273881.24,"","","",1273881.24,"","",2020-11-02
12948,2948,1799331.20,"",1799331.20,"",1794036.40,"",1799331.20,2020-11-04
12955,2955,1582629.54,"","","",1575334.04,"","",2020-11-03
13007,3007,1186486.61,"",1186486.61,"",1177185.91,"","",2020-11-03
13012,3012,"",1451806.68,"","","",385216.32,"",2020-11-02
13053,3053,"",1631012.00,"","","",931550.53,"",2020-11-03
13089,3089,"",1632250.40,"","","",932128.19,"",2020-11-03
13188,3188,1807587.20,"",1807587.20,"",1807587.20,"",1807587.20,2020-11-04
13237,3237,"",1457764.00,"","","",387021.50,"",2020-11-03
13262,3262,1192956.73,"","","",1192956.73,"",1192956.73,2020-11-02
13284,3284,1810889.60,"",1810889.60,"",1810889.60,"",1810889.60,2020-11-04
1333,1333,"",1743809.60,"","","",984165.36,"",2020-11-02
13358,3358,1195392.53,"",1195392.53,"",1186056.73,"",1195392.53,2020-11-02
13361,3361,1195468.65,"",1195468.65,"",1195468.65,"","",2020-11-01
13433,3433,"",1070481.26,"","","",616728.01,"",2020-11-03
13470,3470,"",1645356.80,"",1645356.80,"",938241.71,"",2020-11-04
13686,3686,"",1652787.20,"",1652787.20,"",941707.65,"",2020-11-04
13699,3699,"",1469996.38,"","","",390728.12,"",2020-11-01
13790,3790,1206353.67,"",1206353.67,"",1196974.67,"",1206353.67,2020-11-02
14036,4036,"",1085781.17,"",1085781.17,"",626403.75,"",2020-11-02
1405,1405,1276820.19,"",1276820.19,"",1276679.69,"",1276820.19,2020-11-01
14070,4070,"",1665996.80,"","","",947869.31,"",2020-11-04
14123,4123,"",1087988.63,"","","",627799.75,"",2020-11-01
14264,4264,1218380.47,"",1218380.47,"",1214954.07,"",1218380.47,2020-11-04
14500,4500,"",1491204.45,"",1491204.45,"",397154.55,"",2020-11-02
14536,4536,1624489.67,"",1624489.67,"",1623036.07,"",1624489.67,2020-11-04
14541,4541,"",1682199.20,"","","",955426.98,"",2020-11-03
14561,4561,1225916.25,"","","",1222460.15,"","",2020-11-01
1462,1462,"",1748247.20,"","","",986235.30,"",2020-11-03
14694,4694,1859393.60,"",1859393.60,"",1853924.20,"",1859393.60,2020-11-02
14788,4788,"",1498829.83,"","","",399465.17,"",2020-11-02
1496,1496,894418.01,"","","",886268.41,"","",2020-11-04
1502,1502,"",1544184.93,"",1544184.93,"",413208.57,"",2020-11-03
15049,5049,1638072.37,"",1638072.37,"",1636567.47,"","",2020-11-01
15120,5120,1874048.00,"",1874048.00,"",1874048.00,"",1874048.00,2020-11-04
15535,5535,1650940.20,"","","",1649386.70,"","",2020-11-03
15634,5634,1653561.42,"","","",1651998.02,"",1653561.42,2020-11-02
15706,5706,1655467.76,"",1655467.76,"",1653897.16,"",1655467.76,2020-11-02
1600,1600,"",1752994.40,"",1752994.40,"",988449.65,"",2020-11-01
16347,6347,1916256.80,"","","",1916256.80,"","",2020-11-03
16373,6373,1271892.13,"",1271892.13,"",1262254.83,"","",2020-11-01
16916,6916,1285669.67,"",1285669.67,"",1285669.67,"",1285669.67,2020-11-04
16982,6982,1287344.29,"","","",1283646.09,"",1287344.29,2020-11-02
17032,7032,1690576.26,"",1690576.26,"",1682873.06,"",1690576.26,2020-11-04
17548,7548,1704238.40,"",1704238.40,"",1704238.40,"",1704238.40,2020-11-04
17760,7760,1964864.00,"","","",1964864.00,"",1964864.00,2020-11-04
1795,1795,1287146.22,"",1287146.22,"",1280966.72,"",1287146.22,2020-11-03
18201,8201,1980034.40,"",1980034.40,"",1980034.40,"","",2020-11-01
18295,8295,1724016.72,"",1724016.72,"",1724016.72,"","",2020-11-03
18461,8461,1324870.95,"",1324870.95,"",1315024.85,"","",2020-11-01
18477,8477,1989528.80,"",1989528.80,"",1989528.80,"","",2020-11-01
18568,8568,1731244.94,"",1731244.94,"",1729388.14,"",1731244.94,2020-11-04
18606,8606,1993966.40,"","","",1993966.40,"",1993966.40,2020-11-02
18656,8656,1329818.69,"",1329818.69,"",1325953.09,"",1329818.69,2020-11-04
18719,8719,1331417.19,"","","",1327545.29,"","",2020-11-03
18826,8826,1738076.00,"","","",1738076.00,"",1738076.00,2020-11-02
1906,1906,1290085.16,"",1290085.16,"",1290085.16,"","",2020-11-02
1906,1906,"",1763520.80,"","","",993359.72,"",2020-11-03
19164,9164,2013161.60,"","","",2013161.60,"",2013161.60,2020-11-04
1959,1959,1421309.60,"",1421309.60,"",1417113.70,"",1421309.60,2020-11-03
19603,9603,1758648.63,"",1758648.63,"",1756688.33,"","",2020-11-03
1963,1963,1291594.35,"",1291594.35,"",1291398.05,"",1291594.35,2020-11-03
19811,9811,1359124.50,"",1359124.50,"",1349143.40,"","",2020-11-03
2045,2045,908347.79,"",908347.79,"",900143.29,"",908347.79,2020-11-01
2052,2052,"",1162280.77,"","","",674782.44,"",2020-11-01
2095,2095,"",1770022.40,"",1770022.40,"",996392.42,"",2020-11-04
2225,2225,912914.93,"",912914.93,"",904692.43,"",912914.93,2020-11-01
2249,2249,"",1563963.25,"","","",419201.75,"",2020-11-02
2270,2270,"",1564519.27,"","","",419370.23,"",2020-11-03
2322,2322,"",1169131.48,"",1169131.48,"",679114.86,"",2020-11-03
2324,2324,915426.85,"",915426.85,"",907194.45,"","",2020-11-04
2358,2358,1435035.20,"",1435035.20,"",1435035.20,"","",2020-11-02
242,242,"",1510823.91,"",1510823.91,"",403099.59,"",2020-11-03
2478,2478,1439163.20,"",1439163.20,"",1439163.20,"","",2020-11-02
2481,2481,"",1173165.79,"","","",681666.17,"",2020-11-02
2579,2579,921896.97,"",921896.97,"",921896.97,"",921896.97,2020-11-03
265,265,1246636.41,"",1246636.41,"",1240609.91,"",1246636.41,2020-11-01
268,268,"",1707173.60,"","","",967076.37,"",2020-11-01
2990,2990,932325.27,"",932325.27,"",924026.27,"","",2020-11-02
3002,3002,932629.75,"","","",932629.75,"","",2020-11-02
3016,3016,"",1801704.80,"","","",1011170.78,"",2020-11-01
3204,3204,1464137.60,"",1464137.60,"",1464137.60,"","",2020-11-04
3418,3418,1330118.39,"",1330118.39,"",1330118.39,"","",2020-11-02
3448,3448,1330912.70,"",1330912.70,"",1330567.90,"","",2020-11-04
366,366,1366510.40,"",1366510.40,"",1362473.80,"","",2020-11-02
3882,3882,"",1208713.36,"","","",704146.62,"",2020-11-03
3910,3910,"",1832458.40,"",1832458.40,"",1025515.91,"",2020-11-03
392,392,866406.22,"",866406.22,"",866406.22,"","",2020-11-04
3983,3983,"",1609874.37,"","","",433113.63,"",2020-11-04
4098,4098,1494891.20,"",1494891.20,"",1494891.20,"","",2020-11-02
4151,4151,"",1614322.50,"","","",434461.50,"",2020-11-04
4217,4217,"",1616069.99,"",1616069.99,"",434991.01,"",2020-11-02
4298,4298,965513.15,"",965513.15,"",965513.15,"","",2020-11-02
444,444,1369193.60,"",1369193.60,"",1369193.60,"","",2020-11-04
4446,4446,"",1223023.73,"","","",713196.56,"",2020-11-03
4492,4492,"",1852479.20,"","","",1034854.68,"",2020-11-01
5058,5058,"",1238552.01,"","","",723016.71,"",2020-11-03
5279,5279,990404.07,"",990404.07,"",990404.07,"",990404.07,2020-11-03
5328,5328,"",1245402.72,"",1245402.72,"",727349.13,"",2020-11-01
534,534,1372289.60,"","","",1372289.60,"","",2020-11-02
5542,5542,1386355.53,"",1386355.53,"",1386355.53,"","",2020-11-02
5667,5667,"",1254004.16,"",1254004.16,"",732788.73,"",2020-11-04
5880,5880,"",1384260.80,"","","",816452.57,"",2020-11-02
6095,6095,1011108.44,"","","",1002498.94,"",1011108.44,2020-11-03
6128,6128,1011945.74,"",1011945.74,"",1009332.94,"","",2020-11-04
6136,6136,"",1909032.80,"","","",1061234.30,"",2020-11-01
6162,6162,"",1393961.60,"","","",820977.54,"",2020-11-04
6370,6370,"",1275946.44,"",1275946.44,"",331927.56,"",2020-11-04
6407,6407,1019024.81,"",1019024.81,"",1016384.11,"",1019024.81,2020-11-03
6443,6443,1019938.24,"",1019938.24,"",1017293.94,"",1019938.24,2020-11-03
6460,6460,1410661.42,"","","",1410661.42,"","",2020-11-04
6482,6482,1020927.79,"",1020927.79,"",1012279.59,"","",2020-11-02
6582,6582,"",1408409.60,"","","",827716.86,"",2020-11-04
6628,6628,"",1282777.51,"","","",333997.49,"",2020-11-02
6779,6779,"",1683904.06,"",1683904.06,"",455545.94,"",2020-11-04
6788,6788,1028691.92,"",1028691.92,"",1020013.12,"","",2020-11-04
6791,6791,"",901953.79,"",901953.79,"",510150.48,"",2020-11-01
6953,6953,"",906064.22,"","","",512749.93,"",2020-11-03
6963,6963,"",1286887.57,"","","",753584.34,"",2020-11-04
7019,7019,"",907738.83,"","","",513808.97,"",2020-11-01
7093,7093,"",1941953.60,"","","",1076590.32,"",2020-11-02
7095,7095,1597988.00,"","","",1597988.00,"",1597988.00,2020-11-03
7108,7108,"",1942469.60,"","","",1076831.01,"",2020-11-01
7270,7270,"",1299775.74,"",1299775.74,"",339148.26,"",2020-11-04
7272,7272,1604076.80,"",1604076.80,"",1604076.80,"","",2020-11-04
7302,7302,"",1295489.02,"",1295489.02,"",759023.94,"",2020-11-03
7329,7329,"",1434106.40,"",1434106.40,"",839703.23,"",2020-11-03
733,733,"",1723169.60,"","","",974537.76,"",2020-11-02
7389,7389,1608101.60,"",1608101.60,"",1608101.60,"",1608101.60,2020-11-01
7416,7416,1609030.40,"",1609030.40,"",1609030.40,"","",2020-11-04
742,742,1259265.93,"",1259265.93,"",1253191.73,"","",2020-11-02
7465,7465,1437270.81,"","","",1430524.31,"",1437270.81,2020-11-01
7496,7496,"",1702888.07,"",1702888.07,"",461298.43,"",2020-11-01
7513,7513,"",1956401.60,"","","",1083329.64,"",2020-11-02
7570,7570,"",1958362.40,"","","",1084244.27,"",2020-11-03
7590,7590,"",1302796.44,"","","",763645.19,"",2020-11-03
7609,7609,1441083.49,"",1441083.49,"",1434322.59,"",1441083.49,2020-11-01
7652,7652,1050614.20,"",1050614.20,"",1041849.00,"","",2020-11-04
7820,7820,"",928062.61,"","","",526661.81,"",2020-11-02
7842,7842,"",1451753.60,"",1451753.60,"",847934.82,"",2020-11-04
7882,7882,"",1315979.67,"","","",344058.33,"",2020-11-04
7903,7903,"",1316535.69,"",1316535.69,"",344226.82,"",2020-11-01
7912,7912,"",1970127.20,"","","",1089732.00,"",2020-11-01
7941,7941,1627090.40,"",1627090.40,"",1627090.40,"",1627090.40,2020-11-01
7947,7947,"",1455365.60,"",1455365.60,"",849619.65,"",2020-11-01
8020,8020,"",1973842.40,"","","",1091464.97,"",2020-11-01
8197,8197,1456651.97,"","","",1456651.97,"",1456651.97,2020-11-01
8251,8251,"",1981788.80,"","","",1095171.59,"",2020-11-04
8266,8266,1458478.88,"","","",1451652.28,"","",2020-11-02
8390,8390,"",942525.22,"","","",535808.03,"",2020-11-04
8397,8397,"",1323272.45,"","","",776594.31,"",2020-11-02
8484,8484,"",1325479.91,"",1325479.91,"",777990.31,"",2020-11-01
8964,8964,"",1337658.95,"","","",785692.39,"",2020-11-01
8990,8990,"",957749.02,"","","",545435.63,"",2020-11-04
9075,9075,"",1494168.80,"",1494168.80,"",867719.54,"",2020-11-01
9129,9129,"",1341845.49,"","","",788339.98,"",2020-11-02
924,924,1385705.60,"","","",1381613.20,"","",2020-11-04
9251,9251,"",964371.37,"","","",549623.64,"",2020-11-01
9260,9260,"",964599.73,"",964599.73,"",549768.05,"",2020-11-02
9300,9300,1673840.00,"",1673840.00,"",1673840.00,"","",2020-11-04
9327,9327,"",1346869.34,"","","",791517.09,"",2020-11-04
9372,9372,"",1504385.60,"","","",872485.20,"",2020-11-02
9506,9506,1097655.74,"","","",1088705.14,"","",2020-11-02
9529,9529,1491919.33,"",1491919.33,"",1491919.33,"",1491919.33,2020-11-01
9735,9735,"",1357221.53,"","","",798063.86,"",2020-11-04
993,993,1388079.20,"","","",1388079.20,"",1388079.20,2020-11-01
9934,9934,1502642.52,"",1502642.52,"",1502642.52,"","",2020-11-02
9955,9955,"",1370866.49,"","","",360690.01,"",2020-11-01
9966,9966,"",1363082.69,"",1363082.69,"",801770.48,"",2020-11-03
10039,39,1505422.60,"",1505422.60,"",1498418.70,"","",2020-11-03
10337,337,"",991926.45,"","","",567049.59,"",2020-11-03
10380,380,"",1539060.80,"","","",888659.57,"",2020-11-02
10380,380,1710992.00,"",1710992.00,"",1710992.00,"",1710992.00,2020-11-04
10405,405,1515113.19,"","","",1514072.69,"","",2020-11-01
10437,437,1712952.80,"",1712952.80,"",1707909.10,"","",2020-11-01
10513,513,"",1385640.66,"",1385640.66,"",365166.85,"",2020-11-03
10578,578,"",1545872.00,"",1545872.00,"",891836.68,"",2020-11-04
10675,675,1522261.98,"","","",1521194.48,"","",2020-11-03
10751,751,1129245.12,"","","",1129245.12,"","",2020-11-03
10778,778,1129930.19,"",1129930.19,"",1129930.19,"",1129930.19,2020-11-02
10825,825,"",1393901.48,"","","",367670.02,"",2020-11-03
1087,1087,"",1735347.20,"",1735347.20,"",980218.05,"",2020-11-04
10925,925,1133660.03,"","","",1130567.53,"","",2020-11-01
10926,926,1729774.40,"","","",1729774.40,"",1729774.40,2020-11-02
10943,943,"",1007302.49,"","","",576773.47,"",2020-11-01
10950,950,"",1558668.80,"",1558668.80,"",897805.79,"",2020-11-04
11224,1224,1536797.85,"","","",1535675.45,"",1536797.85,2020-11-04
11276,1276,"",1015751.69,"",1015751.69,"",582116.79,"",2020-11-02
11289,1289,1742261.60,"","","",1742261.60,"","",2020-11-01
11290,1290,"",1406213.28,"","","",371400.72,"",2020-11-04
11301,1301,1742674.40,"",1742674.40,"",1737544.30,"","",2020-11-01
11348,1348,"",1017578.55,"","","",583272.10,"",2020-11-02
11389,1389,"",1408834.51,"","","",372194.99,"",2020-11-03
11519,1519,"",1021917.33,"","","",586015.97,"",2020-11-01
11532,1532,1750620.80,"",1750620.80,"",1750620.80,"",1750620.80,2020-11-04
11587,1587,1546409.00,"","","",1539250.30,"","",2020-11-03
11611,1611,1547044.45,"",1547044.45,"",1545883.35,"","",2020-11-03
11651,1651,"",1025266.57,"","","",588134.04,"",2020-11-01
11740,1740,"",1418127.93,"",1418127.93,"",375011.07,"",2020-11-02
11906,1906,"",1031736.68,"","","",592225.77,"",2020-11-04
1196,1196,"",1536082.97,"","","",410753.53,"",2020-11-01
12182,2182,1165553.89,"",1165553.89,"",1165553.89,"",1165553.89,2020-11-02
12378,2378,"",1607792.00,"",1607792.00,"",920719.48,"",2020-11-04
12389,2389,"",1043991.84,"","","",599975.99,"",2020-11-03
12484,2484,1570158.87,"",1570158.87,"",1568910.47,"",1570158.87,2020-11-04
12534,2534,1785089.60,"",1785089.60,"",1779836.20,"",1785089.60,2020-11-02
12541,2541,"",1439336.01,"","","",381437.49,"",2020-11-03
12652,2652,"",1442274.96,"",1442274.96,"",382328.04,"",2020-11-02
12657,2657,"",1617389.60,"","","",925196.31,"",2020-11-03
12767,2767,"",1053582.84,"",1053582.84,"",606041.37,"",2020-11-01
12915,2915,"",1626264.80,"",1626264.80,"",929336.18,"",2020-11-01
12979,2979,"",1450932.94,"","","",384951.56,"",2020-11-01
13007,3007,"",1059672.36,"","","",609892.41,"",2020-11-01
13181,3181,1190901.51,"",1190901.51,"",1190901.51,"","",2020-11-01
13282,3282,1591287.51,"",1591287.51,"",1591287.51,"",1591287.51,2020-11-02
13286,3286,1193565.68,"",1193565.68,"",1184237.08,"",1193565.68,2020-11-02
1331,1331,"",1539657.36,"","","",411836.64,"",2020-11-04
13326,3326,"",1640403.20,"","","",935931.09,"",2020-11-04
1334,1334,"",1539736.80,"","","",411860.71,"",2020-11-03
13362,3362,1813572.80,"",1813572.80,"",1808236.60,"",1813572.80,2020-11-02
13378,3378,1593829.31,"","","",1586491.51,"",1593829.31,2020-11-02
13412,3412,1196762.68,"","","",1187421.48,"",1196762.68,2020-11-04
13717,3717,"",1470472.96,"","","",390872.54,"",2020-11-03
13743,3743,"",1654748.00,"",1654748.00,"",942622.27,"",2020-11-01
13862,3862,1208180.53,"",1208180.53,"",1198794.33,"",1208180.53,2020-11-02
13984,3984,"",1477542.32,"","","",393014.68,"",2020-11-02
14126,4126,1214879.00,"",1214879.00,"",1214879.00,"",1214879.00,2020-11-02
14377,4377,"",1487947.78,"",1487947.78,"",396167.72,"",2020-11-03
14387,4387,"",1094687.10,"",1094687.10,"",632035.89,"",2020-11-01
14414,4414,"",1095372.17,"",1095372.17,"",632469.14,"",2020-11-04
14749,4749,"",1497797.23,"","","",399152.27,"",2020-11-03
14863,4863,1633147.65,"","","",1625661.35,"","",2020-11-03
14908,4908,1634339.12,"","","",1626848.32,"",1634339.12,2020-11-04
14914,4914,"",1502165.93,"","","",400476.07,"",2020-11-04
14956,4956,1635610.01,"",1635610.01,"",1635610.01,"",1635610.01,2020-11-04
15000,5000,1869920.00,"",1869920.00,"",1864420.00,"",1869920.00,2020-11-04
15128,5128,1240302.74,"",1240302.74,"",1236789.94,"",1240302.74,2020-11-04
15171,5171,1875802.40,"","","",1870285.30,"","",2020-11-03
1532,1532,"",1544979.24,"","","",413449.26,"",2020-11-01
15630,5630,1891592.00,"",1891592.00,"",1886029.00,"",1891592.00,2020-11-02
157,157,1243776.89,"","","",1237761.19,"",1243776.89,2020-11-01
